Date,Open,High,Low,Close,Adj Close,Volume
2020-03-19,41.990002,45.040001,41.000000,44.139999,43.814373,348200
2020-03-20,44.360001,45.209999,42.090000,42.270000,41.958172,159600
2020-03-23,41.910000,41.910000,39.360001,41.080002,40.956203,236100
2020-03-24,43.250000,45.360001,43.150002,45.360001,45.223301,163000
2020-03-25,45.830002,48.009998,44.740002,46.279999,46.140526,217000
2020-03-26,46.200001,49.230000,46.200001,49.180000,49.031788,317700
2020-03-27,47.540001,49.570000,47.340000,48.299999,48.154442,352400
2020-03-30,48.209999,49.849998,48.130001,49.810001,49.659893,100100
2020-03-31,49.849998,49.849998,48.500000,49.099998,48.952026,97200
2020-04-01,47.160000,47.590000,45.950001,46.349998,46.210312,137200
2020-04-02,46.000000,47.849998,45.880001,47.119999,46.977993,157900
2020-04-03,46.820000,47.290001,45.480000,45.900002,45.761677,259400
2020-04-06,47.709999,49.619999,47.709999,49.410000,49.261097,93100
2020-04-07,50.700001,51.680000,49.669998,49.669998,49.520306,82100
2020-04-08,50.169998,51.810001,49.880001,51.639999,51.484375,86800
2020-04-09,52.480000,53.610001,52.470001,53.189999,53.029705,139300
2020-04-13,53.070000,53.070000,51.279999,51.599998,51.444496,101600
2020-04-14,52.790001,53.349998,52.549999,53.259998,53.099495,95000
2020-04-15,51.599998,52.209999,51.439999,51.570000,51.414589,60400
2020-04-16,51.599998,52.020000,51.099998,51.910000,51.753563,349800
2020-04-17,53.150002,53.310001,52.509998,53.040001,52.880161,88600
2020-04-20,52.380001,52.860001,51.770000,52.040001,51.883171,169000
2020-04-21,51.290001,51.290001,49.970001,50.270000,50.118504,112400
2020-04-22,51.099998,51.720001,50.790001,51.419998,51.265038,104400
2020-04-23,51.840000,52.330002,51.580002,51.720001,51.564137,86200
2020-04-24,51.830002,52.529999,51.490002,52.290001,52.132420,66300
2020-04-27,52.560001,54.090000,52.560001,53.799999,53.637867,240000
2020-04-28,54.880001,55.029999,53.660000,53.790001,53.627895,144800
2020-04-29,55.290001,55.840000,54.709999,55.590000,55.422474,262600
2020-04-30,54.740002,54.740002,54.090000,54.099998,53.936958,92800
2020-05-01,52.880001,53.060001,52.110001,52.610001,52.451454,110400
2020-05-04,52.099998,52.900002,51.959999,52.869999,52.710670,141400
2020-05-05,53.549999,54.410000,53.549999,53.880001,53.717625,138100
2020-05-06,54.240002,54.590000,53.750000,53.919998,53.757504,181200
2020-05-07,54.389999,54.790001,54.290001,54.389999,54.226086,100000
2020-05-08,55.060001,55.919998,55.060001,55.820000,55.651779,70200
2020-05-11,55.240002,56.509998,55.230000,56.180000,56.010693,329100
2020-05-12,56.270000,56.360001,54.330002,54.419998,54.256001,91000
2020-05-13,54.369999,54.369999,52.610001,53.180000,53.019733,101200
2020-05-14,52.389999,53.689999,51.759998,53.630001,53.468376,102200
2020-05-15,53.400002,54.299999,52.950001,54.209999,54.046631,49900
2020-05-18,55.779999,57.029999,55.779999,56.669998,56.499218,97800
2020-05-19,56.660000,57.209999,56.310001,56.349998,56.180176,137600
2020-05-20,57.070000,57.520000,56.980000,57.139999,56.967800,80400
2020-05-21,57.220001,57.450001,56.700001,57.259998,57.087433,46100
2020-05-22,57.259998,57.500000,56.950001,57.500000,57.326714,35200
2020-05-26,58.200001,59.139999,58.200001,58.419998,58.243942,55500
2020-05-27,59.119999,59.520000,57.840000,59.490002,59.310719,413300
2020-05-28,60.080002,60.310001,59.340000,59.520000,59.340622,102700
2020-05-29,59.380001,59.790001,58.790001,59.700001,59.520088,98500
2020-06-01,60.060001,60.380001,59.590000,60.020000,59.839123,133600
2020-06-02,60.299999,60.570000,59.810001,60.529999,60.347580,97800
2020-06-03,61.380001,61.700001,61.139999,61.540001,61.354542,95700
2020-06-04,61.220001,61.320000,60.230000,60.720001,60.537014,114400
2020-06-05,62.270000,62.529999,61.570000,61.720001,61.533997,148700
2020-06-08,62.080002,62.080002,61.740002,61.959999,61.773273,51200
2020-06-09,61.180000,61.779999,61.029999,61.310001,61.125229,111000
2020-06-10,61.419998,61.509998,60.509998,61.040001,60.856049,269600
2020-06-11,59.560001,59.560001,57.279999,57.450001,57.276867,98400
2020-06-12,59.080002,59.139999,56.720001,57.970001,57.795300,48400
2020-06-15,56.369999,59.220001,56.369999,58.950001,58.772350,76500
2020-06-16,60.740002,60.860001,59.590000,59.880001,59.699543,236300
2020-06-17,60.080002,60.200001,59.480000,59.599998,59.420387,176300
2020-06-18,59.139999,59.709999,59.139999,59.299999,59.121284,211800
2020-06-19,60.150002,60.180000,58.849998,59.070000,58.891983,33200
2020-06-22,58.980000,59.360001,58.169998,59.299999,59.214512,33200
2020-06-23,60.080002,60.080002,59.119999,59.230000,59.144623,41500
2020-06-24,58.709999,58.709999,56.910000,57.520000,57.437080,133900
2020-06-25,57.520000,58.029999,56.810001,58.029999,57.946346,33700
2020-06-26,57.930000,58.259998,57.389999,57.610001,57.526955,61100
2020-06-29,57.869999,58.520000,57.400002,58.459999,58.375729,85900
2020-06-30,58.500000,59.450001,58.470001,59.310001,59.224506,47700
2020-07-01,59.490002,59.889999,59.169998,59.509998,59.424213,44700
2020-07-02,60.330002,60.380001,59.540001,59.610001,59.524071,29500
2020-07-06,60.529999,60.529999,59.919998,60.090000,60.003380,88300
2020-07-07,59.759998,60.250000,59.389999,59.410000,59.324360,52200
2020-07-08,59.529999,60.049999,59.430000,59.980000,59.893536,74900
2020-07-09,60.330002,60.330002,58.810001,59.689999,59.603951,81800
2020-07-10,59.500000,60.000000,59.220001,59.980000,59.893536,69900
2020-07-13,60.310001,61.000000,59.070000,59.070000,58.984848,83000
2020-07-14,58.889999,60.369999,58.730000,60.340000,60.253017,53100
2020-07-15,61.240002,61.700001,60.950001,61.599998,61.511200,67900
2020-07-16,61.130001,61.529999,61.060001,61.430000,61.341450,59900
2020-07-17,61.680000,62.299999,61.500000,62.200001,62.110340,77200
2020-07-20,62.270000,62.380001,61.980000,62.279999,62.190224,45400
2020-07-21,62.540001,62.970001,62.360001,62.500000,62.409908,91700
2020-07-22,62.580002,63.110001,62.580002,63.110001,63.019028,116100
2020-07-23,63.110001,64.040001,62.610001,62.869999,62.779369,40000
2020-07-24,62.610001,62.889999,62.160000,62.500000,62.409908,190200
2020-07-27,62.610001,63.439999,62.610001,63.430000,63.338566,24400
2020-07-28,63.520000,63.520000,62.650002,62.650002,62.559692,349500
2020-07-29,63.049999,64.169998,63.049999,63.980000,63.887772,55800
2020-07-30,63.360001,64.550003,63.360001,64.400002,64.307167,35200
2020-07-31,64.379997,64.449997,63.270000,64.269997,64.177353,68300
2020-08-03,64.500000,65.220001,64.410004,65.120003,65.026131,43000
2020-08-04,65.199997,65.449997,64.989998,65.330002,65.235832,52400
2020-08-05,65.720001,66.089996,65.519997,66.040001,65.944801,26900
2020-08-06,66.120003,66.160004,65.489998,65.839996,65.745087,28600
2020-08-07,65.589996,66.260002,65.589996,66.209999,66.114555,52500
2020-08-10,66.230003,66.370003,65.809998,65.879997,65.785034,132500
2020-08-11,66.330002,66.330002,65.230003,65.379997,65.285751,30900
2020-08-12,65.980003,66.379997,65.970001,66.250000,66.154503,48000
2020-08-13,66.209999,66.760002,66.209999,66.419998,66.324249,39900
2020-08-14,66.400002,66.480003,65.889999,66.050003,65.954788,55000
2020-08-17,66.269997,66.860001,66.269997,66.820000,66.723679,54800
2020-08-18,66.779999,66.779999,66.180000,66.510002,66.414124,40900
2020-08-19,66.529999,66.709999,66.050003,66.120003,66.024689,63200
2020-08-20,65.720001,66.309998,65.500000,65.989998,65.894875,46300
2020-08-21,65.989998,66.019997,65.669998,65.949997,65.854927,21500
2020-08-24,66.500000,66.500000,66.150002,66.410004,66.314278,33400
2020-08-25,66.540001,66.680000,66.139999,66.570000,66.474037,431500
2020-08-26,66.410004,66.849998,66.129997,66.440002,66.344223,38600
2020-08-27,66.580002,66.900002,66.349998,66.610001,66.513985,60200
2020-08-28,67.010002,67.010002,66.559998,66.940002,66.843506,34600
2020-08-31,66.989998,67.300003,66.570000,66.790001,66.693726,30700
2020-09-01,66.830002,67.269997,66.610001,67.269997,67.173019,32700
2020-09-02,67.519997,68.010002,67.000000,67.940002,67.842064,129500
2020-09-03,67.660004,67.660004,64.910004,65.190002,65.096031,67700
2020-09-04,65.519997,65.519997,63.009998,64.379997,64.287193,130300
2020-09-08,63.490002,64.070000,62.840000,63.259998,63.168804,68600
2020-09-09,63.750000,64.779999,63.750000,64.480003,64.387054,205200
2020-09-10,64.800003,64.870003,63.540001,63.669998,63.578217,36800
2020-09-11,64.129997,64.129997,63.040001,63.400002,63.308609,25800
2020-09-14,63.849998,64.709999,63.849998,64.660004,64.566795,48600
2020-09-15,65.260002,65.300003,64.769997,64.900002,64.806450,65200
2020-09-16,65.250000,65.739998,64.940002,65.000000,64.906303,33900
2020-09-17,64.040001,64.720001,63.869999,64.480003,64.387054,129800
2020-09-18,65.010002,65.010002,63.250000,63.830002,63.737991,42900
2020-09-21,62.860001,63.230000,61.700001,63.230000,63.138851,166200
2020-09-22,63.410000,63.919998,62.669998,63.869999,63.777927,72900
2020-09-23,63.770000,64.099998,62.450001,62.540001,62.449848,88400
2020-09-24,62.480000,62.869999,61.500000,62.270000,62.180237,124500
2020-09-25,62.099998,63.630001,62.099998,63.529999,63.438419,43600
2020-09-28,64.430000,65.180000,64.410004,65.120003,65.026131,67300
2020-09-29,65.309998,66.050003,65.260002,65.599998,65.505432,89300
2020-09-30,65.779999,66.779999,65.730003,66.230003,66.134529,39500
2020-10-01,67.059998,67.339996,66.610001,67.290001,67.193001,151500
2020-10-02,65.849998,67.510002,65.849998,67.230003,67.133095,172600
2020-10-05,67.970001,69.169998,67.970001,69.160004,69.060310,157500
2020-10-06,69.389999,70.110001,68.529999,68.930000,68.830635,83900
2020-10-07,69.839996,70.739998,69.839996,70.580002,70.478256,90600
2020-10-08,71.209999,71.209999,69.970001,70.349998,70.248589,132400
2020-10-09,70.739998,71.339996,70.739998,71.199997,71.097359,36600
2020-10-12,71.599998,71.769997,70.930000,71.150002,71.047440,96000
2020-10-13,70.739998,71.540001,70.739998,71.339996,71.237160,79400
2020-10-14,71.750000,71.830002,70.919998,71.019997,70.917618,76600
2020-10-15,70.029999,71.699997,69.750000,71.489998,71.386940,83000
2020-10-16,72.120003,72.120003,71.239998,71.300003,71.197227,30100
2020-10-19,71.790001,72.019997,70.400002,70.519997,70.418343,61700
2020-10-20,71.099998,71.370003,70.529999,70.589996,70.488235,52900
2020-10-21,70.800003,70.900002,69.349998,69.379997,69.279984,61800
2020-10-22,69.419998,70.169998,68.949997,70.019997,69.919060,85900
2020-10-23,70.440002,70.589996,69.830002,70.550003,70.448303,39000
2020-10-26,69.699997,70.169998,68.709999,69.589996,69.489677,201500
2020-10-27,69.730003,69.919998,69.029999,69.080002,68.980423,96000
