Date,Open,High,Low,Close,Adj Close,Volume
2020-03-17,47.740002,47.740002,47.740002,47.740002,47.480354,0
2020-03-18,44.419998,44.419998,44.419998,44.419998,44.178410,0
2020-03-19,45.549999,45.549999,45.549999,45.549999,45.302269,0
2020-03-20,43.779999,43.779999,43.779999,43.779999,43.541897,0
2020-03-23,42.820000,42.820000,42.820000,42.820000,42.587124,0
2020-03-24,47.320000,47.320000,47.320000,47.320000,47.062641,0
2020-03-25,48.250000,48.250000,48.250000,48.250000,47.987579,0
2020-03-26,50.970001,50.970001,50.970001,50.970001,50.692795,0
2020-03-27,49.439999,49.439999,49.439999,49.439999,49.171112,0
2020-03-30,50.799999,50.799999,50.799999,50.799999,50.523716,0
2020-03-31,49.810001,49.810001,49.810001,49.810001,49.539101,0
2020-04-01,47.599998,47.599998,47.599998,47.599998,47.341122,0
2020-04-02,48.209999,48.209999,48.209999,48.209999,47.947800,0
2020-04-03,47.480000,47.480000,47.480000,47.480000,47.221775,0
2020-04-06,51.130001,51.130001,51.130001,51.130001,50.851921,0
2020-04-07,51.349998,51.349998,51.349998,51.349998,51.070724,0
2020-04-08,53.439999,53.439999,53.439999,53.439999,53.149357,0
2020-04-09,54.349998,54.349998,54.349998,54.349998,54.054401,0
2020-04-13,53.380001,53.380001,53.380001,53.380001,53.089684,0
2020-04-14,55.169998,55.169998,55.169998,55.169998,54.869946,0
2020-04-15,54.250000,54.250000,54.250000,54.250000,53.954952,0
2020-04-16,54.619999,54.619999,54.619999,54.619999,54.322937,0
2020-04-17,56.459999,56.459999,56.459999,56.459999,56.152939,0
2020-04-20,55.590000,55.590000,55.590000,55.590000,55.287666,0
2020-04-21,53.759998,53.759998,53.759998,53.759998,53.467617,0
2020-04-22,55.380001,55.380001,55.380001,55.380001,55.078804,0
2020-04-23,55.380001,55.380001,55.380001,55.380001,55.078804,0
2020-04-24,56.139999,56.139999,56.139999,56.139999,55.834675,0
2020-04-27,57.400002,57.400002,57.400002,57.400002,57.087814,0
2020-04-28,57.119999,57.119999,57.119999,57.119999,56.809345,0
2020-04-29,58.700001,58.700001,58.700001,58.700001,58.380756,0
2020-04-30,57.709999,57.709999,57.709999,57.709999,57.396130,0
2020-05-01,56.070000,56.070000,56.070000,56.070000,55.765053,0
2020-05-04,56.549999,56.549999,56.549999,56.549999,56.242443,0
2020-05-05,57.509998,57.509998,57.509998,57.509998,57.197220,0
2020-05-06,57.439999,57.439999,57.439999,57.439999,57.127602,0
2020-05-07,58.759998,58.759998,58.759998,58.759998,58.440426,0
2020-05-08,59.660000,59.660000,59.660000,59.660000,59.335533,0
2020-05-11,59.980000,59.980000,59.980000,59.980000,59.653786,0
2020-05-12,58.580002,58.580002,58.580002,58.580002,58.261406,0
2020-05-13,57.320000,57.320000,57.320000,57.320000,57.008255,0
2020-05-14,57.980000,57.980000,57.980000,57.980000,57.664673,0
2020-05-15,58.369999,58.369999,58.369999,58.369999,58.052547,0
2020-05-18,60.150002,60.150002,60.150002,60.150002,59.822865,0
2020-05-19,59.790001,59.790001,59.790001,59.790001,59.464828,0
2020-05-20,60.799999,60.799999,60.799999,60.799999,60.469326,0
2020-05-21,60.310001,60.310001,60.310001,60.310001,59.981995,0
2020-05-22,60.880001,60.880001,60.880001,60.880001,60.548897,0
2020-05-26,61.619999,61.619999,61.619999,61.619999,61.284866,0
2020-05-27,62.270000,62.270000,62.270000,62.270000,61.931332,0
2020-05-28,62.529999,62.529999,62.529999,62.529999,62.189919,0
2020-05-29,63.279999,63.279999,63.279999,63.279999,62.935841,0
2020-06-01,63.869999,63.869999,63.869999,63.869999,63.522636,0
2020-06-02,64.459999,64.459999,64.459999,64.459999,64.109428,0
2020-06-03,65.519997,65.519997,65.519997,65.519997,65.163658,0
2020-06-04,64.669998,64.669998,64.669998,64.669998,64.318275,0
2020-06-05,66.150002,66.150002,66.150002,66.150002,65.790237,0
2020-06-08,66.860001,66.860001,66.860001,66.860001,66.496368,0
2020-06-09,65.879997,65.879997,65.879997,65.879997,65.521706,0
2020-06-10,65.620003,65.620003,65.620003,65.620003,65.263115,0
2020-06-11,61.869999,61.869999,61.869999,61.869999,61.533508,0
2020-06-12,62.680000,62.680000,62.680000,62.680000,62.339104,0
2020-06-15,63.750000,63.750000,63.750000,63.750000,63.403286,0
2020-06-16,64.889999,64.889999,64.889999,64.889999,64.537079,0
2020-06-17,64.900002,64.900002,64.900002,64.900002,64.547035,0
2020-06-18,65.050003,65.050003,65.050003,65.050003,64.696228,0
2020-06-19,65.050003,65.050003,65.050003,65.050003,64.696228,0
2020-06-22,65.430000,65.430000,65.430000,65.430000,65.074142,0
2020-06-23,65.360001,65.360001,65.360001,65.360001,65.004524,0
2020-06-24,63.520000,63.520000,63.520000,63.520000,63.278130,0
2020-06-25,64.309998,64.309998,64.309998,64.309998,64.065125,0
2020-06-26,63.310001,63.310001,63.310001,63.310001,63.068932,0
2020-06-29,63.779999,63.779999,63.779999,63.779999,63.537136,0
2020-06-30,64.919998,64.919998,64.919998,64.919998,64.672791,0
2020-07-01,65.500000,65.500000,65.500000,65.500000,65.250587,0
2020-07-02,65.849998,65.849998,65.849998,65.849998,65.599258,0
2020-07-06,66.589996,66.589996,66.589996,66.589996,66.336441,0
2020-07-07,66.129997,66.129997,66.129997,66.129997,65.878181,0
2020-07-08,66.910004,66.910004,66.910004,66.910004,66.655220,0
2020-07-09,66.919998,66.919998,66.919998,66.919998,66.665184,0
2020-07-10,66.919998,66.919998,66.919998,66.919998,66.665184,0
2020-07-13,65.349998,65.349998,65.349998,65.349998,65.101158,0
2020-07-14,66.500000,66.500000,66.500000,66.500000,66.246780,0
2020-07-15,67.440002,67.440002,67.440002,67.440002,67.183205,0
2020-07-16,67.019997,67.019997,67.019997,67.019997,66.764793,0
2020-07-17,67.839996,67.839996,67.839996,67.839996,67.581680,0
2020-07-20,68.750000,68.750000,68.750000,68.750000,68.488213,0
2020-07-21,68.669998,68.669998,68.669998,68.669998,68.408524,0
2020-07-22,69.010002,69.010002,69.010002,69.010002,68.747223,0
2020-07-23,68.239998,68.239998,68.239998,68.239998,67.980156,0
2020-07-24,67.660004,67.660004,67.660004,67.660004,67.402359,0
2020-07-27,68.589996,68.589996,68.589996,68.589996,68.328819,0
2020-07-28,67.900002,67.900002,67.900002,67.900002,67.641441,0
2020-07-29,69.279999,69.279999,69.279999,69.279999,69.016190,0
2020-07-30,69.279999,69.279999,69.279999,69.279999,69.016190,0
2020-07-31,69.720001,69.720001,69.720001,69.720001,69.454521,0
2020-08-03,70.349998,70.349998,70.349998,70.349998,70.082115,0
2020-08-04,70.510002,70.510002,70.510002,70.510002,70.241516,0
2020-08-05,70.989998,70.989998,70.989998,70.989998,70.719681,0
2020-08-06,70.800003,70.800003,70.800003,70.800003,70.530411,0
2020-08-07,70.389999,70.389999,70.389999,70.389999,70.121964,0
2020-08-10,70.019997,70.019997,70.019997,70.019997,69.753372,0
2020-08-11,69.449997,69.449997,69.449997,69.449997,69.185539,0
2020-08-12,70.250000,70.250000,70.250000,70.250000,69.982498,0
2020-08-13,70.580002,70.580002,70.580002,70.580002,70.311249,0
2020-08-14,70.349998,70.349998,70.349998,70.349998,70.082115,0
2020-08-17,71.010002,71.010002,71.010002,71.010002,70.739616,0
2020-08-18,71.040001,71.040001,71.040001,71.040001,70.769493,0
2020-08-19,70.419998,70.419998,70.419998,70.419998,70.151855,0
2020-08-20,70.620003,70.620003,70.620003,70.620003,70.351097,0
2020-08-21,70.529999,70.529999,70.529999,70.529999,70.261436,0
2020-08-24,70.650002,70.650002,70.650002,70.650002,70.380981,0
2020-08-25,70.970001,70.970001,70.970001,70.970001,70.699760,0
2020-08-26,71.430000,71.430000,71.430000,71.430000,71.158012,0
2020-08-27,71.360001,71.360001,71.360001,71.360001,71.088272,0
2020-08-28,71.809998,71.809998,71.809998,71.809998,71.536560,0
2020-08-31,71.959999,71.959999,71.959999,71.959999,71.685989,0
2020-09-01,73.230003,73.230003,73.230003,73.230003,72.951157,0
2020-09-02,74.279999,74.279999,74.279999,74.279999,73.997154,0
2020-09-03,71.230003,71.230003,71.230003,71.230003,70.958771,0
2020-09-04,69.790001,69.790001,69.790001,69.790001,69.524246,0
2020-09-08,68.099998,68.099998,68.099998,68.099998,67.840675,0
2020-09-09,69.330002,69.330002,69.330002,69.330002,69.066010,0
2020-09-10,68.400002,68.400002,68.400002,68.400002,68.139549,0
2020-09-11,68.129997,68.129997,68.129997,68.129997,67.870575,0
2020-09-14,69.379997,69.379997,69.379997,69.379997,69.115807,0
2020-09-15,70.010002,70.010002,70.010002,70.010002,69.743416,0
2020-09-16,69.919998,69.919998,69.919998,69.919998,69.653755,0
2020-09-17,69.279999,69.279999,69.279999,69.279999,69.016190,0
2020-09-18,68.889999,68.889999,68.889999,68.889999,68.627678,0
2020-09-21,68.489998,68.489998,68.489998,68.489998,68.229202,0
2020-09-22,69.559998,69.559998,69.559998,69.559998,69.295135,0
2020-09-23,68.169998,68.169998,68.169998,68.169998,67.910408,0
2020-09-24,68.029999,68.029999,68.029999,68.029999,67.853569,0
2020-09-25,69.389999,69.389999,69.389999,69.389999,69.210045,0
2020-09-28,70.589996,70.589996,70.589996,70.589996,70.406921,0
2020-09-29,70.430000,70.430000,70.430000,70.430000,70.247345,0
2020-09-30,70.820000,70.820000,70.820000,70.820000,70.636337,0
2020-10-01,71.739998,71.739998,71.739998,71.739998,71.553947,0
2020-10-02,71.309998,71.309998,71.309998,71.309998,71.125061,0
2020-10-05,72.510002,72.510002,72.510002,72.510002,72.321953,0
2020-10-06,71.930000,71.930000,71.930000,71.930000,71.743462,0
2020-10-07,73.099998,73.099998,73.099998,73.099998,72.910416,0
2020-10-08,73.650002,73.650002,73.650002,73.650002,73.459000,0
2020-10-09,74.339996,74.339996,74.339996,74.339996,74.147202,0
2020-10-12,75.239998,75.239998,75.239998,75.239998,75.044876,0
2020-10-13,75.440002,75.440002,75.440002,75.440002,75.244354,0
2020-10-14,74.889999,74.889999,74.889999,74.889999,74.695778,0
2020-10-15,74.989998,74.989998,74.989998,74.989998,74.795509,0
2020-10-16,74.839996,74.839996,74.839996,74.839996,74.645905,0
2020-10-19,73.940002,73.940002,73.940002,73.940002,73.748238,0
2020-10-20,74.000000,74.000000,74.000000,74.000000,73.808083,0
2020-10-21,73.739998,73.739998,73.739998,73.739998,73.548759,0
2020-10-22,74.129997,74.129997,74.129997,74.129997,73.937752,0
2020-10-23,74.870003,74.870003,74.870003,74.870003,74.675835,0
2020-10-26,73.519997,73.519997,73.519997,73.519997,73.329323,0
2020-10-27,73.489998,73.489998,73.489998,73.489998,73.299408,0
2020-10-28,71.370003,71.370003,71.370003,71.370003,71.184914,0
2020-10-29,71.839996,71.839996,71.839996,71.839996,71.653679,0
2020-10-30,70.290001,70.290001,70.290001,70.290001,70.107704,0
2020-11-02,71.050003,71.050003,71.050003,71.050003,70.865738,0
2020-11-03,72.660004,72.660004,72.660004,72.660004,72.471558,0
2020-11-04,74.779999,74.779999,74.779999,74.779999,74.586060,0
2020-11-05,76.139999,76.139999,76.139999,76.139999,75.942535,0
2020-11-06,76.739998,76.739998,76.739998,76.739998,76.540977,0
2020-11-09,75.639999,75.639999,75.639999,75.639999,75.443832,0
2020-11-10,74.830002,74.830002,74.830002,74.830002,74.635948,0
2020-11-11,76.169998,76.169998,76.169998,76.169998,75.972458,0
2020-11-12,75.680000,75.680000,75.680000,75.680000,75.483734,0
2020-11-13,76.489998,76.489998,76.489998,76.489998,76.291626,0
2020-11-16,77.160004,77.160004,77.160004,77.160004,76.959900,0
2020-11-17,77.180000,77.180000,77.180000,77.180000,76.979843,0
2020-11-18,76.419998,76.419998,76.419998,76.419998,76.221809,0
2020-11-19,77.440002,77.440002,77.440002,77.440002,77.239159,0
2020-11-20,77.470001,77.470001,77.470001,77.470001,77.269096,0
2020-11-23,77.889999,77.889999,77.889999,77.889999,77.687996,0
2020-11-24,77.970001,77.970001,77.970001,77.970001,77.767792,0
2020-11-25,78.540001,78.540001,78.540001,78.540001,78.336319,0
2020-11-27,79.349998,79.349998,79.349998,79.349998,79.144211,0
2020-11-30,79.760002,79.760002,79.760002,79.760002,79.553154,0
2020-12-01,80.070000,80.070000,80.070000,80.070000,79.862343,0
2020-12-02,79.639999,79.639999,79.639999,79.639999,79.433456,0
2020-12-03,80.239998,80.239998,80.239998,80.239998,80.031898,0
2020-12-04,81.169998,81.169998,81.169998,81.169998,80.959496,0
2020-12-07,81.269997,81.269997,81.269997,81.269997,81.059227,0
2020-12-08,81.820000,81.820000,81.820000,81.820000,81.607803,0
2020-12-09,80.379997,80.379997,80.379997,80.379997,80.171539,0
2020-12-10,81.129997,81.129997,81.129997,81.129997,80.919594,0
2020-12-11,81.160004,81.160004,81.160004,81.160004,80.949516,0
2020-12-14,81.239998,81.239998,81.239998,81.239998,81.029305,0
2020-12-15,82.209999,82.209999,82.209999,82.209999,81.996796,0
2020-12-16,82.550003,82.550003,82.550003,82.550003,82.335922,0
2020-12-17,83.879997,83.879997,83.879997,83.879997,83.662468,0
2020-12-18,84.230003,84.230003,84.230003,84.230003,84.011559,0
2020-12-21,83.940002,83.940002,83.940002,83.940002,83.722305,0
2020-12-22,84.599998,84.599998,84.599998,84.599998,84.380592,0
2020-12-23,84.000000,84.000000,84.000000,84.000000,83.884285,0
2020-12-24,84.099998,84.099998,84.099998,84.099998,83.984146,0
2020-12-28,83.360001,83.360001,83.360001,83.360001,83.245163,0
2020-12-29,82.879997,82.879997,82.879997,82.879997,82.765816,0
2020-12-30,83.269997,83.269997,83.269997,83.269997,83.155281,0
2020-12-31,83.370003,83.370003,83.370003,83.370003,83.255157,0
2021-01-04,82.120003,82.120003,82.120003,82.120003,82.006874,0
2021-01-05,82.849998,82.849998,82.849998,82.849998,82.735863,0
2021-01-06,82.980003,82.980003,82.980003,82.980003,82.865685,0
2021-01-07,85.169998,85.169998,85.169998,85.169998,85.052666,0
2021-01-08,85.879997,85.879997,85.879997,85.879997,85.761688,0
2021-01-11,85.540001,85.540001,85.540001,85.540001,85.422157,0
2021-01-12,86.059998,86.059998,86.059998,86.059998,85.941444,0
2021-01-13,85.639999,85.639999,85.639999,85.639999,85.522018,0
2021-01-14,85.190002,85.190002,85.190002,85.190002,85.072639,0
2021-01-15,84.699997,84.699997,84.699997,84.699997,84.583313,0
2021-01-19,85.430000,85.430000,85.430000,85.430000,85.312317,0
2021-01-20,86.440002,86.440002,86.440002,86.440002,86.320915,0
2021-01-21,86.029999,86.029999,86.029999,86.029999,85.911476,0
2021-01-22,85.989998,85.989998,85.989998,85.989998,85.871536,0
2021-01-25,85.989998,85.989998,85.989998,85.989998,85.871536,0
2021-01-26,84.779999,84.779999,84.779999,84.779999,84.663200,0
2021-01-27,82.129997,82.129997,82.129997,82.129997,82.016853,0
2021-01-28,83.650002,83.650002,83.650002,83.650002,83.534767,0
2021-01-29,82.660004,82.660004,82.660004,82.660004,82.546135,0
2021-02-01,84.339996,84.339996,84.339996,84.339996,84.223808,0
2021-02-02,86.120003,86.120003,86.120003,86.120003,86.001358,0
2021-02-03,85.610001,85.610001,85.610001,85.610001,85.492065,0
2021-02-04,86.980003,86.980003,86.980003,86.980003,86.860176,0
2021-02-05,87.809998,87.809998,87.809998,87.809998,87.689026,0
