Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,63.360001,63.360001,63.360001,63.360001,49.693058,0
2019-07-02,63.380001,63.380001,63.380001,63.380001,49.708744,0
2019-07-03,63.380001,63.380001,63.380001,63.380001,49.708744,0
2019-07-05,63.849998,63.849998,63.849998,63.849998,50.077362,0
2019-07-08,63.430000,63.430000,63.430000,63.430000,49.747959,0
2019-07-09,63.790001,63.790001,63.790001,63.790001,50.030308,0
2019-07-10,64.010002,64.010002,64.010002,64.010002,50.202854,0
2019-07-11,64.320000,64.320000,64.320000,64.320000,50.445984,0
2019-07-12,64.559998,64.559998,64.559998,64.559998,50.634212,0
2019-07-15,64.709999,64.709999,64.709999,64.709999,50.751858,0
2019-07-16,64.500000,64.500000,64.500000,64.500000,50.587154,0
2019-07-17,64.500000,64.500000,64.500000,64.500000,50.587154,0
2019-07-18,64.820000,64.820000,64.820000,64.820000,50.838131,0
2019-07-19,64.410004,64.410004,64.410004,64.410004,50.516571,0
2019-07-22,64.639999,64.639999,64.639999,64.639999,50.696957,0
2019-07-23,64.709999,64.709999,64.709999,64.709999,50.751858,0
2019-07-24,64.989998,64.989998,64.989998,64.989998,50.971462,0
2019-07-25,64.680000,64.680000,64.680000,64.680000,50.728333,0
2019-07-26,65.470001,65.470001,65.470001,65.470001,51.347927,0
2019-07-29,64.849998,64.849998,64.849998,64.849998,50.861656,0
2019-07-30,64.470001,64.470001,64.470001,64.470001,50.563629,0
2019-07-31,63.959999,63.959999,63.959999,63.959999,50.163635,0
2019-08-01,63.500000,63.500000,63.500000,63.500000,49.802860,0
2019-08-02,62.700001,62.700001,62.700001,62.700001,49.175423,0
2019-08-05,60.860001,60.860001,60.860001,60.860001,47.732315,0
2019-08-06,61.950001,61.950001,61.950001,61.950001,48.587200,0
2019-08-07,62.320000,62.320000,62.320000,62.320000,48.877388,0
2019-08-08,63.700001,63.700001,63.700001,63.700001,49.959721,0
2019-08-09,63.220001,63.220001,63.220001,63.220001,49.583260,0
2019-08-12,62.320000,62.320000,62.320000,62.320000,48.877388,0
2019-08-13,63.049999,63.049999,63.049999,63.049999,49.449924,0
2019-08-14,61.560001,61.560001,61.560001,61.560001,48.281322,0
2019-08-15,61.650002,61.650002,61.650002,61.650002,48.351910,0
2019-08-16,62.630001,62.630001,62.630001,62.630001,49.120522,0
2019-08-19,62.919998,62.919998,62.919998,62.919998,49.347965,0
2019-08-20,62.889999,62.889999,62.889999,62.889999,49.324436,0
2019-08-21,63.709999,63.709999,63.709999,63.709999,49.967560,0
2019-08-22,63.520000,63.520000,63.520000,63.520000,49.818546,0
2019-08-23,62.369999,62.369999,62.369999,62.369999,48.916603,0
2019-08-26,62.779999,62.779999,62.779999,62.779999,49.238167,0
2019-08-27,62.720001,62.720001,62.720001,62.720001,49.191109,0
2019-08-28,62.680000,62.680000,62.680000,62.680000,49.159737,0
2019-08-29,63.220001,63.220001,63.220001,63.220001,49.583260,0
2019-08-30,63.150002,63.150002,63.150002,63.150002,49.528358,0
2019-09-03,62.500000,62.500000,62.500000,62.500000,49.018562,0
2019-09-04,63.090000,63.090000,63.090000,63.090000,49.481297,0
2019-09-05,63.680000,63.680000,63.680000,63.680000,49.944031,0
2019-09-06,63.610001,63.610001,63.610001,63.610001,49.889130,0
2019-09-09,62.090000,62.090000,62.090000,62.090000,48.696999,0
2019-09-10,61.439999,61.439999,61.439999,61.439999,48.187206,0
2019-09-11,62.029999,62.029999,62.029999,62.029999,48.649940,0
2019-09-12,62.270000,62.270000,62.270000,62.270000,48.838177,0
2019-09-13,61.950001,61.950001,61.950001,61.950001,48.587200,0
2019-09-16,62.070000,62.070000,62.070000,62.070000,48.681313,0
2019-09-17,62.759998,62.759998,62.759998,62.759998,49.222477,0
2019-09-18,62.570000,62.570000,62.570000,62.570000,49.073463,0
2019-09-19,62.689999,62.689999,62.689999,62.689999,49.167576,0
2019-09-20,62.540001,62.540001,62.540001,62.540001,49.049934,0
2019-09-23,62.419998,62.419998,62.419998,62.419998,48.955818,0
2019-09-24,61.669998,61.669998,61.669998,61.669998,48.367596,0
2019-09-25,61.790001,61.790001,61.790001,61.790001,48.461712,0
2019-09-26,61.470001,61.470001,61.470001,61.470001,48.210739,0
2019-09-27,60.529999,60.529999,60.529999,60.529999,47.473495,0
2019-09-30,60.910000,60.910000,60.910000,60.910000,47.771530,0
2019-10-01,60.380001,60.380001,60.380001,60.380001,47.355850,0
2019-10-02,59.650002,59.650002,59.650002,59.650002,46.783314,0
2019-10-03,60.610001,60.610001,60.610001,60.610001,47.536240,0
2019-10-04,61.270000,61.270000,61.270000,61.270000,48.053875,0
2019-10-07,61.119999,61.119999,61.119999,61.119999,47.936230,0
2019-10-08,59.910000,59.910000,59.910000,59.910000,46.987232,0
2019-10-09,60.660000,60.660000,60.660000,60.660000,47.575459,0
2019-10-10,60.919998,60.919998,60.919998,60.919998,47.779369,0
2019-10-11,61.639999,61.639999,61.639999,61.639999,48.344067,0
2019-10-14,61.639999,61.639999,61.639999,61.639999,48.344067,0
2019-10-15,62.049999,62.049999,62.049999,62.049999,48.665630,0
2019-10-16,61.520000,61.520000,61.520000,61.520000,48.249950,0
2019-10-17,61.939999,61.939999,61.939999,61.939999,48.579353,0
2019-10-18,61.400002,61.400002,61.400002,61.400002,48.155838,0
2019-10-21,61.650002,61.650002,61.650002,61.650002,48.351910,0
2019-10-22,60.529999,60.529999,60.529999,60.529999,47.473495,0
2019-10-23,60.410000,60.410000,60.410000,60.410000,47.379379,0
2019-10-24,61.139999,61.139999,61.139999,61.139999,47.951916,0
2019-10-25,61.419998,61.419998,61.419998,61.419998,48.171520,0
2019-10-28,61.619999,61.619999,61.619999,61.619999,48.328381,0
2019-10-29,61.680000,61.680000,61.680000,61.680000,48.375439,0
2019-10-30,62.020000,62.020000,62.020000,62.020000,48.642101,0
2019-10-31,61.900002,61.900002,61.900002,61.900002,48.547985,0
2019-11-01,62.740002,62.740002,62.740002,62.740002,49.206795,0
2019-11-04,62.389999,62.389999,62.389999,62.389999,48.932289,0
2019-11-05,61.799999,61.799999,61.799999,61.799999,48.469555,0
2019-11-06,61.590000,61.590000,61.590000,61.590000,48.304852,0
2019-11-07,61.830002,61.830002,61.830002,61.830002,48.493084,0
2019-11-08,62.509998,62.509998,62.509998,62.509998,49.026402,0
2019-11-11,62.720001,62.720001,62.720001,62.720001,49.191109,0
2019-11-12,63.060001,63.060001,63.060001,63.060001,49.457771,0
2019-11-13,63.400002,63.400002,63.400002,63.400002,49.724430,0
2019-11-14,63.580002,63.580002,63.580002,63.580002,49.865604,0
2019-11-15,64.169998,64.169998,64.169998,64.169998,50.328339,0
2019-11-18,64.449997,64.449997,64.449997,64.449997,50.547939,0
2019-11-19,64.860001,64.860001,64.860001,64.860001,50.869503,0
2019-11-20,65.080002,65.080002,65.080002,65.080002,51.042049,0
2019-11-21,64.730003,64.730003,64.730003,64.730003,50.767548,0
2019-11-22,65.050003,65.050003,65.050003,65.050003,51.018524,0
2019-11-25,65.790001,65.790001,65.790001,65.790001,51.598900,0
2019-11-26,66.220001,66.220001,66.220001,66.220001,51.936150,0
2019-11-27,66.459999,66.459999,66.459999,66.459999,52.124374,0
2019-11-29,66.190002,66.190002,66.190002,66.190002,51.912621,0
2019-12-02,65.199997,65.199997,65.199997,65.199997,51.136162,0
2019-12-03,65.269997,65.269997,65.269997,65.269997,51.191063,0
2019-12-04,65.680000,65.680000,65.680000,65.680000,51.512627,0
2019-12-05,65.320000,65.320000,65.320000,65.320000,51.230278,0
